# fields=10 strings=0,1,5,6,7,8
"%s agrees with %s.","%s agrees with %s.",0,0,0,"%s赞同%s的观点。","%s согласен с %s.","%s está de acuerdo con %s.","%s concorda com %s.",8323198
"��的观点。","You crack your knuckles.",0,0,0,"你把手上的关节捏得咯咯作声。","Вы хрустите костяшками пальцев.","Te crujes los nudillos.","Você estala os nós dos dedos.",8323198
"�的观点。","%s cracks her knuckles while staring at %s.",0,0,0,"%s把手上的关节捏得咯咯作声，直直地望着%s。","%s хрустит костяшками пальцев, глядя на %s.","%s se cruje los nudillos mientras mira fijamente a %s.","%s estala os nós dos dedos enquanto encara %s.",8323198
"的观点。","%s cracks her knuckles while staring at you.",0,0,0,"%s把手上的关节捏得咯咯作声，直直地望着你。","%s хрустит костяшками пальцев, глядя на вас.","%s se cruje los nudillos mientras te mira fijamente.","%s estala os nós dos dedos enquanto encara você.",8323198
"��观点。","%s cracks her knuckles.",0,0,0,"%s把手上的关节捏得咯咯作声。","%s хрустит костяшками пальцев.","%s se cruje los nudillos.","%s estala os nós dos dedos.",8323198
"�观点。","%s cringes away from %s.",0,0,0,"%s在%s的面前退缩了。","%s отшатывается от %s.","%s se aparta con miedo de %s.","%s se afasta com medo de %s.",8323198
"观点。","%s cringes away from you.",0,0,0,"%s在你的面前退缩了。","%s отшатывается от вас.","%s te aparta con miedo.","%s afasta você com medo.",8323198
"��点。","You cringe away from %s.",0,0,0,"你在%s的面前退缩了。","Вы отшатываетесь от %s.","Te apartas con miedo de %s.","Você se afasta com medo de %s.",8323198
"�点。","%s cringes in fear.",0,0,0,"%s因为恐惧而退缩了。","%s отшатывается в ужасе.","%s se encoge de miedo.","%s se encolhe de medo.",8323198
"点。","You cringe in fear.",0,0,0,"你因为恐惧而退缩了。","Вы отшатываетесь от в ужасе.","Te encoges de miedo.","Você se encolhe de medo.",8323198
"��。","%s cries on %s's shoulder.",0,0,0,"%s靠在%s的肩膀上泣不成声。","%s плачет на плече %s.","%s llora en el hombro de %s.","%s chora no ombro de %s.",8323198
"�。","%s cries on your shoulder.",0,0,0,"%s靠在你的肩膀上泣不成声。","%s плачет на вашем плече %s.","%s llora en tu hombro.","%s chora no seu ombro.",8323198
"。","You cry on %s's shoulder.",0,0,0,"你扑在%s的肩膀上泣不成声。","Вы плачете на плече %s.","Lloras en el hombro de %s.","Você chora no ombro de %s.",8323198
"��","%s cries.",0,0,0,"%s哭了。","%s рыдает.","%s llora.","%s chora.",8323198
"�","You cry.",0,0,0,"你哭了。","Вы рыдаете.","Lloras.","Você chora.",8323198
"","%s is curious what %s is up to.",0,0,0,"%s对于%s能胜任什么工作很感兴趣。","%s любопытно, что задумал %s.","%s tiene curiosidad por saber qué está haciendo %s.","%s está curioso para saber o que %s está fazendo.",8323198
"%s согласен с вами.","%s is curious what you are up to.",0,0,0,"%s对于你能胜任什么工作很感兴趣。","%s любопытно, что задумали вы.","%s tiene curiosidad por saber qué estás haciendo.","%s está curioso para saber o que você está fazendo.",8323198
"s согласен с вами.","You are curious what %s is up to.",0,0,0,"你对于%s能胜任什么工作很感兴趣。","Вам любопытно, что задумал %s.","Tienes curiosidad por saber qué está haciendo %s.","Você está curioso para saber o que %s está fazendo.",8323198
" согласен с вами.","%s expresses his curiosity to everyone.",0,0,0,"%s向大家表示了他的好奇心。","%s выражает всем свое любопытство.","%s expresa su curiosidad a todos.","%s expressa sua curiosidade a todos.",8323198
"согласен с вами.","You express your curiosity to those around you.",0,0,0,"你对周围的人流露出好奇心。","Вы выражете всем вокруг своё любопытство.","Expresas tu curiosidad a quienes te rodean.","Você expressa sua curiosidade a quem está ao seu redor.",8323198
"�огласен с вами.","%s expresses her curiosity to everyone.",0,0,0,"%s对周围的人流露出好奇心。","%s выражает всем свое любопытство.","%s expresa su curiosidad a todos.","%s expressa sua curiosidade a todos.",8323198
"огласен с вами.","%s curtsies before %s.",0,0,0,"%s向%s行屈膝礼。","%s делает реверанс перед %s.","%s hace una reverencia ante %s.","%s faz uma reverência para %s.",8323198
"�гласен с вами.","%s curtsies before you.",0,0,0,"%s向你行屈膝礼。","%s делает реверанс перед вами.","%s hace una reverencia ante ti.","%s faz uma reverência para você.",8323198
"гласен с вами.","You curtsey before %s.",0,0,0,"你向%s行屈膝礼。","Вы делаете реверанс перед %s.","Haces una reverencia ante %s.","Você faz uma reverência para %s.",8323198
"�ласен с вами.","%s curtsies.",0,0,0,"%s行了个屈膝礼。","%s делает реверанс.","%s hace una reverencia.","%s faz uma reverência.",8323198
"ласен с вами.","You curtsey.",0,0,0,"你行了个屈膝礼。","Вы делаете реверанс.","Haces una reverencia.","Você faz uma reverência.",8323198
"�асен с вами.","%s dances with %s.",0,0,0,"%s在和%s跳舞。","%s танцует с %s.","%s baila con %s.","%s dança com %s.",8323198
"асен с вами.","%s dances with you.",0,0,0,"%s在和你跳舞。","%s танцует с вами,","%s baila contigo.","%s dança com você.",8323198
"�сен с вами.","You dance with %s.",0,0,0,"你在和%s跳舞。","Вы танцуете с %s.","Bailas con %s.","Você dança com %s.",8323198
"сен с вами.","%s bursts into dance.",0,0,0,"%s开始跳舞。","%s начинает танцевать.","%s estalla en un baile.","%s explode numa dança.",8323198
"�ен с вами.","You burst into dance.",0,0,0,"你开始跳舞。","Вы начинаете танцевать.","Estallas en un baile.","Você explode numa dança.",8323198
"ен с вами.","%s raises a drink to %s.  Cheers!",0,0,0,"%s向%s举杯。干杯！","%s поднимает бокал за %s. Ура!","%s levanta una bebida a %s. ¡Salud!","%s levanta uma bebida para %s. Saúde!",8323198
"�н с вами.","%s raises a drink to you.  Cheers!",0,0,0,"%s向你举杯。干杯！","%s поднимает бокал за вас. Ура!","%s levanta una bebida a ti. ¡Salud!","%s levanta uma bebida para você. Saúde!",8323198
"н с вами.","You raise a drink to %s.  Cheers!",0,0,0,"你向%s举杯。干杯！","Вы поднимаете бокал за %s. Ура!","Levantas una bebida a %s. ¡Salud!","Você levanta uma bebida para %s. Saúde!",8323198
"� с вами.","%s raises a drink in the air before chugging it down.  Cheers!",0,0,0,"%s举起酒杯，然后一饮而尽。干杯！","%s поднимает напиток в воздух и выпивает его залпом. За здоровье!","%s levanta una bebida en el aire antes de beberla de un trago. ¡Salud!","%s levanta uma bebida no ar antes de beber de um gole. Saúde!",8323198
" с вами.","You raise a drink in the air before chugging it down.  Cheers!",0,0,0,"你举起酒杯，然后一饮而尽。干杯！","Вы поднимаете напиток в воздух и выпиваете его залпом. За здоровье!","Levantas una bebida en el aire antes de beberla de un trago. ¡Salud!","Você levanta uma bebida no ar antes de beber de um gole. Saúde!",8323198
"с вами.","%s looks at %s and begins to drool.",0,0,0,"%s看着%s流出了口水。","%s смотрит на %s и начинает пускать слюни.","%s mira a %s y empieza a babear.","%s olha para %s e começa a babar.",8323198
"� вами.","%s looks at you and begins to drool.",0,0,0,"%s看着你流出了口水。","%s смотрит на вас и начинает пускать слюни.","%s te mira y empieza a babear.","%s te olha e começa a babar.",8323198
" вами.","You look at %s and begin to drool.",0,0,0,"你看着%s流出了口水。","Вы смотрите на %s и начинаете пускать слюни.","Miras a %s y empiezas a babear.","Você olha para %s e começa a babar.",8323198
"вами.","A tendril of drool runs down %s's lip.",0,0,0,"一条长长的口水挂在%s的嘴边。","По губам %s стекают слюни.","Un hilo de baba corre por el labio de %s.","Um fio de baba escorre pelo lábio de %s.",8323198
"�ами.","A tendril of drool runs down your lip.",0,0,0,"一条长长的口水挂在你的嘴边。","По вашим губам стекают слюни.","Un hilo de baba corre por tu labio.","Um fio de baba escorre pelo seu lábio.",8323198
"ами.","%s begins to eat in front of %s.",0,0,0,"%s开始在%s面前吃东西。","%s начинает есть перед %s.","%s empieza a comer frente a %s.","%s começa a comer na frente de %s.",8323198
"�ми.","%s begins to eat rations in front of you.",0,0,0,"%s开始在你面前吃东西。","%s начинает есть перед вами.","%s empieza a comer raciones frente a ti.","%s começa a comer rações na sua frente.",8323198
"ми.","You begin to eat in front of %s.",0,0,0,"你在%s面前开始吃东西。","Вы начинаете есть перед %s.","Empiezas a comer frente a %s.","Você começa a comer na frente de %s.",8323198
"�и.","%s begins to eat.",0,0,0,"%s开始吃东西。","%s начинает есть.","%s empieza a comer.","%s começa a comer.",8323198
"и.","You begin to eat.",0,0,0,"你开始吃东西。","Вы начинаете есть.","Empiezas a comer.","Você começa a comer.",8323198
"�.","%s eyes %s up and down.",0,0,0,"%s上下打量了一下%s。","%s окидывает %s взглядом с ног до головы.","%s examina a %s detenidamente.","%s olha você de cima a baixo.",8323198
".","%s eyes you up and down.",0,0,0,"%s上下打量了一下你。","%s окидывает тебя взглядом с ног до головы.","%s te examina detenidamente.","%s olha para você.",8323198
"","You eye %s up and down.",0,0,0,"你上下打量了一下%s。","Вы окидываете взглядом %s с ног до головы.","Miras a %s de arriba a abajo.","%s te olha.",8323198
"%s está de acuerdo contigo.","%s looks at you with crossed eyes.",0,0,0,"%s眯着眼睛看着你。","%s смотрит на тебя с косоглазием.","%s te mira con los ojos cruzados.","%s te olha com os olhos cruzados.",8323198
"s está de acuerdo contigo.","You cross your eyes.",0,0,0,"你眯起了眼睛。","Вы косите глаза.","Cruzas los ojos.","Você cruza os olhos.",8323198
" está de acuerdo contigo.","%s brushes up against %s and farts loudly.",0,0,0,"%s靠近%s然后放了一个很响的屁。","%s трется об %s и громко пукает.","%s se roza con %s y se tira un pedo ruidosamente.","%s se esfrega em %s e solta um pum alto.",8323198
"está de acuerdo contigo.","%s brushes up against you and farts loudly.",0,0,0,"%s靠近你然后放了一个很响的屁。","%s трется о вас и громко пукает.","%s se roza contigo y se tira un pedo ruidosamente.","%s se esfrega em você e solta um pum alto.",8323198
"stá de acuerdo contigo.","You brush up against %s and fart loudly.",0,0,0,"你靠近%s然后放了一个很响的屁。","Вы трешься о %s и громко пукаешь.","Te rozas con %s y te tiras un pedo ruidosamente.","Você se esfrega em %s e solta um pum alto.",8323198
"tá de acuerdo contigo.","%s farts loudly.  Whew...what stinks?",0,0,0,"%s放了一个很响的屁。嗯…什么东西这么臭？","%s громко пукнул. Фуу... что за запах?","%s se tira un pedo ruidosamente. Uf... ¿qué apesta?","%s solta um pum alto. Ufa... que cheiro ruim!",8323198
"á de acuerdo contigo.","You fart loudly.  Whew...what stinks?",0,0,0,"你放了一个很响的屁。嗯…什么东西这么臭？","Вы громко пукнул. Фуу... что за запах?","Te tiras un pedo ruidosamente. Uf... ¿qué apesta?","Você solta um pum alto. Ufa... que cheiro ruim!",8323198
"� de acuerdo contigo.","%s fidgets impatiently while waiting for %s.",0,0,0,"%s等%s等得坐立不安。","%s нервно ерзает, ожидая %s.","%s se inquieta impacientemente mientras espera a %s.","%s fica impaciente enquanto espera por %s.",8323198
" de acuerdo contigo.","%s fidgets impatiently while waiting for you.",0,0,0,"%s等你等得坐立不安。","%s нервно ерзает, ожидая вас.","%s se inquieta impacientemente mientras te espera.","%s fica impaciente enquanto espera por você.",8323198
"de acuerdo contigo.","You fidget impatiently while waiting for %s.",0,0,0,"你等%s等得坐立不安。","Вы нервно ерзаете, ожидая %s.","Te inquietas impacientemente mientras esperas a %s.","Você fica impaciente enquanto espera por %s.",8323198
